6,2,6,10
6,3,1,10
6,11,8,10
6,18,7,500
6,1,8,10
9,3,5,Inf
9,6,5,Inf
9,10,7,Inf
9,20,8,Inf
9,2,11,Inf
9,8,11,Inf
9,16,1,Inf
10,2,1,-1
19,1,7,Inf
19,7,8,Inf
19,8,3,Inf
