6,15,8,10
6,6,8,10
6,2,11,10
6,2,8,10
9,20,6,Inf
9,1,8,Inf
9,12,11,Inf
9,14,1,Inf
9,16,2,Inf
10,3,6,1
10,12,6,1
13,3,6,Inf
19,1,7,Inf
19,5,7,Inf
19,7,8,Inf
19,9,3,Inf
