6,2,6,10
6,6,8,10
6,18,7,500
6,1,8,10
9,16,5,Inf
9,6,7,Inf
9,20,8,Inf
9,2,11,Inf
9,7,2,Inf
10,2,1,-1
10,3,6,1
10,11,2,1
10,12,6,1
13,12,6,Inf
19,1,7,Inf
19,7,8,Inf
19,9,3,Inf
