6,4,6,500
6,10,11,10
9,1,5,Inf
9,10,7,Inf
9,1,8,Inf
9,16,1,Inf
10,3,6,1
10,12,6,1
13,12,6,Inf
19,1,7,Inf
19,4,3,Inf
19,5,7,Inf
19,7,8,Inf
