6,1,6,10
6,6,11,10
6,2,12,10
9,18,5,Inf
9,18,7,Inf
9,1,12,Inf
9,11,2,Inf
9,17,2,Inf
19,1,7,Inf
19,4,3,Inf
19,5,3,Inf
19,7,8,Inf
19,9,7,Inf
20,1,6,Inf
21,1,2,Inf
21,2,4,Inf
21,2,8,Inf
21,3,1,Inf
21,3,10,Inf
21,7,3,Inf
21,7,11,Inf
21,10,7,Inf
21,15,12,Inf
21,16,6,Inf
21,16,9,Inf
