6,13,3,500
6,5,6,10
6,16,7,10
6,1,12,10
6,14,7,10
6,7,6,10
6,8,10,500
6,8,5,500
6,18,11,500
6,2,8,10
9,2,7,Inf
9,11,7,Inf
9,18,8,Inf
9,2,11,Inf
9,17,11,Inf
9,11,12,Inf
9,20,12,Inf
9,12,2,Inf
9,17,2,Inf
19,1,7,Inf
19,4,3,Inf
19,5,7,Inf
19,6,8,Inf
19,8,7,Inf
20,10,5,Inf
20,15,5,Inf
21,1,1,Inf
21,1,10,Inf
21,4,5,Inf
21,4,6,Inf
21,4,8,Inf
21,7,9,Inf
21,8,3,Inf
21,8,4,Inf
21,8,6,Inf
21,8,11,Inf
21,13,2,Inf
21,13,6,Inf
21,13,7,Inf
21,13,9,Inf
21,16,6,Inf
21,17,12,Inf
21,19,2,Inf
21,19,3,Inf
