6,13,5,500
6,11,8,10
6,18,7,500
9,20,3,Inf
9,2,7,Inf
9,10,12,Inf
9,7,1,Inf
9,3,2,Inf
9,16,2,Inf
10,2,1,-1
10,7,6,1
10,12,6,1
13,7,6,Inf
19,1,7,Inf
19,5,3,Inf
19,5,7,Inf
19,6,8,Inf
19,8,3,Inf
