6,1,7,10
6,2,6,10
6,2,8,10
6,1,8,10
9,3,7,Inf
9,6,5,Inf
9,9,12,Inf
9,10,6,Inf
9,5,1,Inf
9,7,1,Inf
9,11,1,Inf
9,16,1,Inf
9,4,2,Inf
9,8,2,Inf
9,12,2,Inf
9,17,2,Inf
19,1,7,Inf
19,7,8,Inf
19,9,3,Inf
