value,timestamp
0.10154787168252224
0.09271981726146789
0.12492161498015461
0.023716353477084114
0.0627166522723431
0.03443163803829264
0.03353225152744744
0.04586327948370025
0.08533858836569774
0.05849887856190067
0.0894935427056053
0.06878871813386263
0.01776983117533761
0.00825348084143897
0.03977313506941588
0.05054587378807494
0.18052626308072184
0.21797820166140466
0.024388815305381263
0.012755432303532436
0.010416800000479976
