6,2,8,101
6,9,8,10
6,19,12,10
9,16,5,Inf
9,12,1,Inf
9,5,2,Inf
9,7,2,Inf
9,11,2,Inf
9,18,2,Inf
10,3,1,-1
10,3,6,1
19,4,3,Inf
19,9,7,Inf
21,Inf,1,Inf
21,Inf,2,Inf
21,Inf,6,Inf
21,Inf,8,Inf
